REMITO;FECHA;CLIENTE;TOTAL DELOREAN;TOTAL UTIL
7991;2019-07-03;vergara tx2;399,0690000000001;399,0690000000001
8001;2019-07-03;castillo tx2;0;0
8002;2019-07-03;bingocrovara tx2;0;0
8003;2019-07-03;moron belgrano tx2;0;0
8005;2019-07-03;la terminal;0;0
8006;2019-07-03;tapia escobar tx2;0;0
8007;2019-07-03;nico lomas tx2;0;0
8008;2019-07-03;alberdi tx2;0;0
8016;2019-07-04;estrada santa fe tx2;0;0
8017;2019-07-04;juan mansilla tx2;0;0
8018;2019-07-04;avellaneda 3431;0;0
8019;2019-07-04;libreria windsor ;0;0
8020;2019-07-04;beccar tx2;0;0
8021;2019-07-04;san isidro tx2;0;0
8022;2019-07-04;centenario 234 tx2;0;0
8023;2019-07-07;franco 5827;0;0
8024;2019-07-07;pablo alberdi tx2;0;0
8025;2019-07-07;8000 tx2;0;0
8026;2019-07-07;azul tx2;0;0
8027;2019-07-07;CASA CAMI;0;0
8028;2019-07-07;tres arroyos PCIA tx2;0;0
8029;2019-07-08;belgrano tx2;0;0
8030;2019-07-09;jhonny grand bourg tx2;0;0
8031;2019-07-09;rolon tx2;0;0
8032;2019-07-09;big store;0;0
8034;2019-07-09;tapia escobar tx2;0;0
8035;2019-07-09;liniers tx2;0;0
8036;2019-07-10;marquez tx2;0;0
8037;2019-07-10;berazategui tx2;0;0
8038;2019-07-10;achupallas tx2;0;0
8039;2019-07-10;solano tx2;856,2192000000002;856,2192000000002
8041;2019-07-10;tapiales tx2;4830,866400000001;4830,866400000001
8051;2019-07-10;NULL;18000;18000
8052;2019-07-11;wang tx2;3265,0368000000003;3265,0368
8066;2019-07-11;asamblea tx2;0;0
8067;2019-07-11;perfumeria triunvirato;0;0
8068;2019-07-11;caseros tx2;0;0
8069;2019-07-11;santos tx2;0;0
8070;2019-07-11;martin triunvirato;0;0
8071;2019-07-11;martin 2521 tx2;0;0
8072;2019-07-11;soler tx2;0;0
8073;2019-07-11;kimi tx2;0;0
8074;2019-07-11;villegas tx2;0;0
8076;2019-07-13;azul tx2;0;0
8077;2019-07-13;tres arroyos PCIA tx2;0;0
8078;2019-07-13;jhonny grand bourg tx2;0;0
8079;2019-07-13;rolon tx2;0;0
8080;2019-07-13;big store;0;0
8081;2019-07-13;marquez tx2;0;0
8082;2019-07-13;ciudadela tx2;0;0
8083;2019-07-13;gaona tx2;0;0
8084;2019-07-13;yrigoyen paz;0;0
8085;2019-07-13;alsina tx2;0;0
8092;2019-07-14;rivadavia 2379 tx2;0;0
8094;2019-07-14;liniers tx2;0;0
8095;2019-07-14;vicente jose tx2;0;0
8096;2019-07-14;avellaneda 3431;0;0
8097;2019-07-14;quilmes tx2;0;0
8098;2019-07-14;lomas rosas;0;0
8099;2019-07-15;la terminal;0;0
8107;2019-07-15;rodriguez tx2;0;0
8108;2019-07-15;moreno tx2;0;0
8110;2019-07-15;catan tx2;0;0
8111;2019-07-15;noi tx2;0;0
8113;2019-07-15;estrada tx2;0;0
8117;2019-07-15;olivos tx2;0;0
8118;2019-07-15;maipu yerbal tx2;0;0
8119;2019-07-15;cabildo 3520;0;0
8120;2019-07-15;merlo tx2;0;0
8121;2019-07-15;choy tx2;0;0
8122;2019-07-16;chacarita tx2;0;0
8123;2019-07-16;urquiza tx2;0;0
8124;2019-07-16;lafenacional;0;0
8125;2019-07-16;laferrere tx2;0;0
8126;2019-07-16;merlo tx2;0;0
8127;2019-07-16;berazategui tx2;0;0
8128;2019-07-16;belgrano tx2;0;0
8129;2019-07-16;bingocrovara tx2;0;0
8130;2019-07-16;vicente grande tx2;0;0
8131;2019-07-16;el jaguel tx2;0;0
8132;2019-07-16;illia santamarina;0;0
8138;2019-07-17;castillo tx2;0;0
8139;2019-07-17;cabildo 1757;0;0
8140;2019-07-17;carrillo tx2;0;0
8141;2019-07-17;san martin tx2;0;0
8142;2019-07-17;zarate independencia tx2;0;0
8143;2019-07-18;NULL;215936,37800000014;215936,3780000001
8144;2019-07-18;NULL;166902,16880000004;166902,16880000004
8145;2019-07-18;NULL;111278,70720000005;111278,70720000002
8146;2019-07-18;NULL;58531,25100000002;58531,251000000026
8147;2019-07-18;NULL;84965,4992;84965,49920000002
8148;2019-07-18;NULL;3750,0480000000007;3750,0480000000007
8150;2019-07-18;alsina tx2;0;0
8151;2019-07-18;3638 tx2;0;0
8152;2019-07-18;veronica tx2;0;0
8170;2019-07-19;nico lomas tx2;912,5952000000002;912,5952000000001
8171;2019-07-19;choy tx2;1911,6384000000005;1911,6383999999998
8173;2019-07-19;choy tx2;375,00480000000005;375,0048000000001
8186;2019-07-20;moron belgrano tx2;0;0
8187;2019-07-20;san wilde tx2;0;0
8188;2019-07-20;belgrano tx2;0;0
8189;2019-07-20;gaona tx2;0;0
8190;2019-07-20;libreria thomas;0;0
8191;2019-07-20;dorrego olavarria;0;0
8192;2019-07-20;choy tx2;0;0
8193;2019-07-20;NULL;46125,72;46125,72
8194;2019-07-20;peron 3513 tx2;0;0
8195;2019-07-20;claypole tx2;0;0
8197;2019-07-22;corrientes 2 tx2;0;0
8199;2019-07-22;illia murguiondo;0;0
8200;2019-07-22;marcos paz tx2;0;0
8201;2019-07-22;lynmartin tx2;0;0
8203;2019-07-22;alsina tx2;0;0
8204;2019-07-22;belgrano tx2;0;0
8206;2019-07-22;illia french;0;0
8207;2019-07-22;bocuzzi tx2;0;0
8208;2019-07-22;varela calzada tx2;0;0
8209;2019-07-22;solano tx2;0;0
8210;2019-07-23;mercedes tx2;0;0
8211;2019-07-24;alberdi tx2;2514,3928;2514,3928
8225;2019-07-24;alberdi tx2;0;0
8226;2019-07-24;peron 3513 tx2;0;0
8227;2019-07-24;jose maria moreno tx2;0;0
8228;2019-07-24;cordoba tx2;0;0
8229;2019-07-24;estrada santa fe tx2;0;0
8230;2019-07-24;HAEDO TX2;0;0
8231;2019-07-24;san moron tx2;0;0
8232;2019-07-24;marcos paz tx2;0;0
8233;2019-07-24;rivadavia 18029;0;0
8234;2019-07-25;libreria windsor ;239,44140000000004;239,44140000000004
8245;2019-07-25;alsina tx2;0;0
8246;2019-07-25;san isidro tx2;0;0
8249;2019-07-25;san justo tx2;0;0
8250;2019-07-25;san arieta;0;0
8251;2019-07-25;america tx2;0;0
8253;2019-07-28;luis lavalle tx2;0;0
8254;2019-07-28;avellaneda 1961;0;0
8255;2019-07-28;monroe tx2;0;0
8256;2019-07-28;gaona tx2;0;0
8257;2019-07-28;chacarita tx2;0;0
8258;2019-07-29;soler tx2;0;0
8259;2019-07-29;lin tx2;0;0
8260;2019-07-29;beccar tx2;0;0
8261;2019-07-29;san isidro tx2;0;0
8280;2019-07-29;ciudadela tx2;0;0
8281;2019-07-29;santos tx2;0;0
8282;2019-07-29;mitre avellaneda tx2;0;0
8283;2019-07-29;independencia tx2;0;0
8294;2019-07-30;NULL;144240,72;144240,72
8295;2019-07-30;NULL;31592,520000000004;31592,519999999997
8296;2019-07-30;lujan tx2;0;0
8297;2019-07-30;avellaneda tx2;0;0
8298;2019-07-30;lalee tx2;0;0
8299;2019-07-30;julieta lanus tx2;0;0
8300;2019-07-30;lanus tx2;0;0
8301;2019-07-30;lacroze suarez;0;0
8302;2019-07-30;yrigoyen paz;0;0
8303;2019-07-30;diego santa fe;0;0
8310;2019-07-31;merlo tx2;0;0
8311;2019-07-31;rodriguez tx2;0;0
8312;2019-07-31;pellegrini rodriguez;0;0
8313;2019-07-31;moreno tx2;0;0
8314;2019-07-31;NULL;13790;13790
8316;2019-07-31;tapia escobar tx2;0;0
8317;2019-07-31;peron miguel;0;0
8318;2019-07-31;HAEDO TX2;0;0
8319;2019-07-31;pilar miguel tx2;0;0
8320;2019-07-31;pilar rivadavia tx2;0;0
8334;2019-08-01;belgrano tx2;0;0
8336;2019-08-01;podesta tx2;0;0
8337;2019-08-01;asamblea tx2;0;0
8338;2019-08-01;3 de febrero tx2;0;0
8339;2019-08-01;rivadavia tx2;0;0
8340;2019-08-01;mitre san martin tx2;0;0
8341;2019-08-01;hurlingham tx2;0;0
8342;2019-08-01;jauretche tx2;0;0
8343;2019-08-01;palomar;0;0
8344;2019-08-02;moron belgrano tx2;0;0
8345;2019-08-02;bingocrovara tx2;0;0
8346;2019-08-02;laferrere tx2;0;0
8347;2019-08-02;moron belgrano tx2;0;0
8364;2019-08-04;santa fe 2648;0;0
8366;2019-08-05;8000 tx2;0;0
8367;2019-08-05;cesar;0;0
8368;2019-08-05;lavalle tx2;0;0
8369;2019-08-05;moreno mitre tx2;0;0
8370;2019-08-05;rivadavia tx2;0;0
8371;2019-08-05;congreso coronado tx2;0;0
8372;2019-08-06;casares tx2;0;0
8373;2019-08-06;torcuato tx2;0;0
8374;2019-08-06;avellaneda 3003;0;0
8375;2019-08-06;avellaneda 3431;0;0
8376;2019-08-06;lomas yrigoyen;0;0
8377;2019-08-06;avenida de mayo tx2;0;0
8378;2019-08-07;mosconi belgrano tx2;0;0
8379;2019-08-07;parana 562 tx2;0;0
8380;2019-08-07;moreno nemesio;0;0
8381;2019-08-07;yerbal cabildo tx2;0;0
8382;2019-08-07;avelez tx2;0;0
8383;2019-08-08;nestor tx2;0;0
8384;2019-08-08;merlo moreno;0;0
8385;2019-08-08;ruta 23 tx2;0;0
8386;2019-08-08;boedolomas tx2;0;0
8387;2019-08-08;bazar umi;0;0
8388;2019-08-08;banfield tx2;0;0
8389;2019-08-08;beiro 4285 tx2;0;0
8390;2019-08-08;varela calzada tx2;0;0
8395;2019-08-10;NULL;58045,70400000001;58045,70400000002
8396;2019-08-10;NULL;171931,08200000005;171931,08200000005
8397;2019-08-10;NULL;193365,81720000002;193365,81720000002
8398;2019-08-11;lafeluro tx2;0;0
8399;2019-08-11;bocuzzi tx2;0;0
8400;2019-08-11;lynmartin tx2;0;0
8401;2019-08-11;santa fe 2648;0;0
8402;2019-08-11;asamblea tx2;0;0
8403;2019-08-11;lavalle tx2;0;0
8404;2019-08-11;mosconi belgrano tx2;0;0
8405;2019-08-11;parana 562 tx2;0;0
8406;2019-08-11;congreso coronado tx2;0;0
8407;2019-08-11;mitre san martin tx2;0;0
8408;2019-08-11;3 de febrero tx2;0;0
8409;2019-08-11;torcuato tx2;0;0
8410;2019-08-11;avellaneda 3003;0;0
8411;2019-08-11;avellaneda 3431;0;0
8412;2019-08-11;avenida de mayo tx2;0;0
8413;2019-08-11;avelez tx2;0;0
8414;2019-08-11;rivadavia tx2;0;0
8415;2019-08-11;casares tx2;0;0
8416;2019-08-11;moreno nemesio;0;0
8417;2019-08-11;moreno mitre tx2;0;0
8418;2019-08-11;moreno tx2;0;0
8422;2019-08-13;DOLORES PCIA,;0;0
8423;2019-08-13;saladillo tx2;0;0
8424;2019-08-13;dorrego olavarria;0;0
8425;2019-08-14;estrada tx2;329,3878;329,3878
8443;2019-08-14;NULL;68694,12000000001;68694,12
8451;2019-08-15;san isidro tx2;1812,5580000000002;1812,5580000000002
8452;2019-08-15;NULL;52849,600000000006;52849,600000000006
8453;2019-08-16;merlo tx2;2629,4648;2629,4648
8455;2019-08-16;pellegrini rodriguez;2139,84;2139,84
8470;2019-08-17;NULL;-3862,32;-3862,3199999999997
8471;2019-08-17;NULL;-1425,6000000000001;-1425,6000000000001
8472;2019-08-18;NULL;-3850,5700000000006;-3854,870000000001
8474;2019-08-18;NULL;20176,536000000004;20176,536000000004
8475;2019-08-18;NULL;681;681
8476;2019-08-18;NULL;19864,40260000002;19864,402600000016
8477;2019-08-18;DOLORES PCIA,;0;0
8479;2019-08-18;peron 3513 tx2;0;0
8480;2019-08-18;mercedes tx2;0;0
8481;2019-08-18;moreno tx2;0;0
8482;2019-08-18;rodriguez tx2;0;0
8483;2019-08-18;alsina tx2;0;0
8484;2019-08-18;lynmartin tx2;0;0
8485;2019-08-18;martin merlo;0;0
8486;2019-08-18;castillo tx2;0;0
8487;2019-08-19;san wilde tx2;0;0
8488;2019-08-19;belgrano tx2;0;0
8489;2019-08-19;soler tx2;0;0
8490;2019-08-19;cuenca tz2;0;0
8491;2019-08-19;berazategui tx2;0;0
8495;2019-08-19;kimi tx2;0;0
8496;2019-08-19;pilar miguel tx2;0;0
8497;2019-08-19;martin triunvirato;0;0
8498;2019-08-19;estrada santa fe tx2;0;0
8499;2019-08-19;xeng tx2;0;0
8500;2019-08-19;liniers tx2;0;0
8501;2019-08-20;NULL;-569,8093999999998;-569,809399999999
8502;2019-08-20;NULL;-3343,0799999999995;-3343,08
8503;2019-08-20;independencia tx2;123,33120000000002;123,33120000000001
8504;2019-08-20;pilar miguel tx2;540,096;540,096
8517;2019-08-20;tapia escobar tx2;0;0
8518;2019-08-20;avellaneda tx2;0;0
8519;2019-08-20;illia french;0;0
8520;2019-08-20;vicente jose tx2;0;0
8521;2019-08-20;illia santamarina;0;0
8522;2019-08-20;laferrere tx2;0;0
8523;2019-08-20;berazategui tx2;0;0
8524;2019-08-21;podesta tx2;2857,38;2857,38
8539;2019-08-21;yrigoyen paz;0;0
8540;2019-08-21;santos tx2;0;0
8541;2019-08-21;alsina tx2;0;0
8542;2019-08-21;san wilde tx2;0;0
8543;2019-08-21;peron 3513 tx2;0;0
8544;2019-08-21;berazategui tx2;0;0
8545;2019-08-21;mosconi tx2;0;0
8546;2019-08-21;nazca 2968 tx2;0;0
8547;2019-08-21;linazca tx2;0;0
8548;2019-08-22;NULL;81619,08480000003;81619,08480000003
8549;2019-08-22;NULL;105078,18240000005;105078,18240000003
8550;2019-08-22;NULL;93845,57760000003;93845,57760000002
8551;2019-08-22;NULL;30648,499200000002;30648,499199999995
8552;2019-08-22;alsina tx2;0;0
8553;2019-08-22;belgrano tx2;0;0
8555;2019-08-22;merlo tx2;0;0
8556;2019-08-22;cesar;0;0
8557;2019-08-22;marcos paz tx2;0;0
8558;2019-08-22;tapiales tx2;0;0
8559;2019-08-22;crovara 1423 tx2;0;0
8560;2019-08-22;san arieta;0;0
8565;2019-08-23;quilmes tx2;1379,4;1379,4
8591;2019-08-23;gaona tx2;0;0
8592;2019-08-23;cordoba tx2;0;0
8593;2019-08-24;NULL;139390,38;139390,38
8594;2019-08-24;carrillo tx2;0;0
8595;2019-08-24;san martin tx2;0;0
8596;2019-08-24;mitre san martin tx2;0;0
8597;2019-08-24;beiro 4285 tx2;0;0
8598;2019-08-25;mitre 2230 tx2;0;0
8599;2019-08-25;NULL;612,48;612,48
8609;2019-08-26;nestor tx2;0;0
8610;2019-08-26;ruta 23 tx2;0;0
8611;2019-08-26;bingocrovara tx2;0;0
8612;2019-08-26;laferrere tx2;0;0
8613;2019-08-26;nico lomas tx2;0;0
8615;2019-08-26;varela tx2;0;0
8616;2019-08-26;claypole tx2;0;0
8617;2019-08-26;david;0;0
8625;2019-08-27;diego santa fe;0;0
8626;2019-08-27;illia arieta tx2;0;0
8627;2019-08-27;santa fe tx2;0;0
8628;2019-08-27;illia tx2;0;0
8629;2019-08-27;lacroze suarez;0;0
8630;2019-08-27;santa fe 3480;0;0
8631;2019-08-27;santa fe 2648;0;0
8632;2019-08-27;cabildo 1757;0;0
8633;2019-08-27;luisa tx2;0;0
8634;2019-08-27;maipu 24 tx2;0;0
8635;2019-08-27;marquez tx2;0;0
8636;2019-08-27;maipu 62 tx2;0;0
8637;2019-08-27;lopez tx2;0;0
8638;2019-08-27;beccar tx2;0;0
8639;2019-08-27;catan tx2;0;0
8657;2019-08-28;moron belgrano tx2;0;0
8658;2019-08-28;pacheco tx2;0;0
8659;2019-08-28;josecpaz tx2;0;0
8660;2019-08-28;albarellos tx2;0;0
8661;2019-08-28;avellaneda 3431;0;0
8662;2019-08-28;juan mansilla tx2;0;0
8663;2019-08-28;san fernando tx2;0;0
8664;2019-08-28;colon;0;0
8665;2019-08-29;crovara 1423 tx2;5241,720000000001;5241,720000000001
8667;2019-08-29;3 de febrero tx2;0;0
8668;2019-08-29;jauretche tx2;0;0
8669;2019-08-29;hurlingham tx2;0;0
8670;2019-08-29;franco 5827;0;0
8671;2019-08-29;gaona tx2;0;0
8690;2019-08-31;asamblea tx2;0;0
8691;2019-09-01;chacarita tx2;0;0
8692;2019-09-01;corrientes 2 tx2;0;0
8693;2019-09-01;florida-martin tx2;0;0
8694;2019-09-01;dorrego olavarria;0;0
8696;2019-09-01;CASA CAMI;0;0
8697;2019-09-02;arribeños tx2;0;0
8698;2019-09-02;alberdi tx2;0;0
8700;2019-09-02;ciudadela tx2;0;0
8701;2019-09-02;urquiza tx2;0;0
8702;2019-09-02;monroe tx2;0;0
8703;2019-09-02;la terminal;0;0
8704;2019-09-03;lujan tx2;0;0
8705;2019-09-03;tres arroyos PCIA tx2;0;0
8709;2019-09-03;pto lacroze;0;0
8713;2019-09-04;pablo alberdi tx2;0;0
8714;2019-09-04;rodriguez tx2;0;0
8715;2019-09-04;corrientes 2 tx2;0;0
8716;2019-09-04;urquiza tx2;0;0
8717;2019-09-04;josecpaz tx2;0;0
8718;2019-09-04;3 de febrero tx2;0;0
8719;2019-09-04;jauretche tx2;0;0
8720;2019-09-04;matias peroni;0;0
8721;2019-09-05;moron belgrano tx2;0;0
8722;2019-09-05;illia santamarina;625,3908000000001;625,3908000000001
8738;2019-09-05;hurlingham tx2;0;0
8739;2019-09-05;lujan tx2;0;0
8740;2019-09-05;asamblea tx2;0;0
8741;2019-09-05;chacarita tx2;0;0
8742;2019-09-05;florida-martin tx2;0;0
8743;2019-09-05;monroe tx2;0;0
8744;2019-09-05;alberdi tx2;0;0
8745;2019-09-05;tres arroyos PCIA tx2;0;0
8747;2019-09-05;belgrano tx2;0;0
8748;2019-09-05;san wilde tx2;0;0
8749;2019-09-06;NULL;102527,32500000003;102527,32500000001
8750;2019-09-06;NULL;185617,9684;185617,96840000004
8751;2019-09-06;NULL;45275,61200000001;45275,61200000001
8752;2019-09-06;NULL;22627,1108;22627,1108
8753;2019-09-06;NULL;84883,04640000002;84883,04640000002
8754;2019-09-06;NULL;96198,33600000005;96198,33600000004
8755;2019-09-06;NULL;67718,88600000001;67718,88600000003
8756;2019-09-06;NULL;2490,8100000000004;2490,8100000000004
8757;2019-09-06;mosconi tx2;0;0
8758;2019-09-06;saladillo tx2;0;0
8771;2019-09-07;san cristobal tx2;0;0
8772;2019-09-07;jose maria moreno tx2;0;0
8773;2019-09-07;rioja 2074;0;0
8774;2019-09-07;corrientes 5851;0;0
8775;2019-09-07;cabildo 4539 tx2;0;0
8776;2019-09-07;juan cesar;0;0
8778;2019-09-07;cabildo 3453;0;0
8779;2019-09-07;beiro 4362;0;0
8780;2019-09-07;NULL;59888,88000000002;59888,88000000001
8787;2019-09-09;san arieta;0;0
8788;2019-09-09;asamblea tx2;0;0
8789;2019-09-09;lynmartin tx2;0;0
8790;2019-09-09;gaona tx2;0;0
8793;2019-09-11;saladillo tx2;0;0
8794;2019-09-11;moreno tx2;0;0
8799;2019-09-12;castillo tx2;246,66240000000005;246,66240000000002
8810;2019-09-12;alsina tx2;0;0
8811;2019-09-12;casares tx2;0;0
8812;2019-09-12;catan tx2;0;0
8813;2019-09-12;peron 3513 tx2;0;0
8815;2019-09-12;8000 tx2;0;0
8817;2019-09-12;castillo tx2;0;0
8818;2019-09-12;bingocrovara tx2;0;0
8819;2019-09-12;gaona 2665 tx2;0;0
8820;2019-09-12;katinazca tx2;0;0
8821;2019-09-12;calzada tx2;0;0
8822;2019-09-12;lomas yrigoyen;0;0
8823;2019-09-12;moreno tx2;0;0
8836;2019-09-13;santos tx2;0;0
8837;2019-09-13;yrigoyen paz;0;0
8838;2019-09-13;NULL;17130;17130
8840;2019-09-15;silvio serrano;0;0
8841;2019-09-15;matias peroni;0;0
8842;2019-09-15;balcarce ciudad;0;0
8843;2019-09-15;soler tx2;0;0
8844;2019-09-15;galicia tx2;0;0
8845;2019-09-15;independencia tx2;0;0
8846;2019-09-15;mitre avellaneda tx2;0;0
8847;2019-09-15;beiro 4285 tx2;0;0
8849;2019-09-16;marcos paz tx2;0;0
8850;2019-09-16;illia murguiondo;0;0
8851;2019-09-16;veronica tx2;0;0
8853;2019-09-17;cordoba tx2;960,5496000000002;960,5496000000002
8867;2019-09-17;NULL;81384,6;81384,59999999999
8869;2019-09-17;NULL;31055,760000000002;31055,76
8871;2019-09-17;celina tx2;0;0
8872;2019-09-17;pilar rivadavia tx2;0;0
8873;2019-09-17;solano tx2;0;0
8874;2019-09-17;claypole tx2;0;0
8875;2019-09-17;adrogue tx2;0;0
8876;2019-09-17;tapia escobar tx2;0;0
8877;2019-09-17;bocuzzi tx2;0;0
8878;2019-09-17;pilar miguel tx2;0;0
8879;2019-09-18;NULL;21384,000000000004;21384
8880;2019-09-18;laferrere tx2;0;0
8881;2019-09-18;jhonny grand bourg tx2;0;0
8883;2019-09-18;avellaneda 1961;0;0
8885;2019-09-18;avellaneda 3431;1042,3180000000002;1042,3180000000002
8887;2019-09-18;big store;0;0
8903;2019-09-18;balcarce ciudad;0;0
8904;2019-09-18;santos tx2;0;0
8905;2019-09-18;alsina tx2;0;0
8906;2019-09-18;mitre avellaneda tx2;0;0
8907;2019-09-18;catan tx2;0;0
8908;2019-09-18;marcos paz tx2;0;0
8909;2019-09-18;soler tx2;0;0
8910;2019-09-18;casares tx2;0;0
8911;2019-09-18;yrigoyen paz;0;0
8912;2019-09-18;independencia tx2;0;0
8913;2019-09-18;beiro 4285 tx2;0;0
8914;2019-09-18;veronica tx2;0;0
8915;2019-09-18;gaona 2665 tx2;0;0
8916;2019-09-18;katinazca tx2;0;0
8917;2019-09-18;peron 3513 tx2;0;0
8919;2019-09-18;gaona tx2;0;0
8920;2019-09-18;la terminal;0;0
8921;2019-09-19;NULL;94375,92960000003;94375,92960000003
8922;2019-09-19;NULL;29891,3904;29891,390400000008
8923;2019-09-19;NULL;81842,38480000001;81842,38480000001
8924;2019-09-19;NULL;122394,8132;122394,8132
8925;2019-09-19;NULL;142398,32880000002;142398,32880000002
8926;2019-09-19;NULL;24362,32;24362,320000000007
8927;2019-09-19;bingocrovara tx2;0;0
8928;2019-09-19;nico lomas tx2;505,5744000000001;505,5744000000001
8936;2019-09-19;marcos paz tx2;0;0
8937;2019-09-19;vergara tx2;0;0
8939;2019-09-19;NULL;0;0
8940;2019-09-19;mitre san martin tx2;0;0
8941;2019-09-19;san martin tx2;0;0
8942;2019-09-19;carrillo tx2;0;0
8966;2019-09-22;libreria stockler;0;0
8968;2019-09-22;adrogue tx2;0;0
8969;2019-09-22;berazategui tx2;0;0
9027;2019-09-23;NULL;124479,72;124479,71999999999
9028;2019-09-23;NULL;25575,36;25575,36
9029;2019-09-23;kimi tx2;0;0
9030;2019-09-23;xeng tx2;0;0
9031;2019-09-23;podesta tx2;0;0
9032;2019-09-24;matias peroni;0;0
9051;2019-09-25;NULL;114891,21400000005;114891,21400000005
9052;2019-09-25;calzada tx2;0;0
9053;2019-09-25;san arieta;524,16;524,16
9062;2019-09-25;san arieta;524,16;524,16
9065;2019-09-25;castillo tx2;0;0
9066;2019-09-25;pellegrini rodriguez;0;0
9067;2019-09-25;rodriguez tx2;0;0
9068;2019-09-25;moreno tx2;0;0
9069;2019-09-25;torcuato tx2;0;0
9070;2019-09-25;beccar tx2;0;0
9071;2019-09-25;maipu yerbal tx2;0;0
9072;2019-09-25;juan mansilla tx2;0;0
9073;2019-09-25;wang tx2;0;0
9074;2019-09-25;san isidro tx2;0;0
9075;2019-09-25;vicente grande tx2;0;0
9076;2019-09-25;illia french;0;0
9077;2019-09-25;illia santamarina;0;0
9078;2019-09-25;el jaguel tx2;0;0
9079;2019-09-25;bingocrovara tx2;0;0
9080;2019-09-26;merlo libertador;0;0
9081;2019-09-26;avellaneda tx2;0;0
9082;2019-09-26;jose maria moreno tx2;854,64;854,64
9083;2019-09-26;libreria thomas;246,66240000000005;246,66240000000002
9092;2019-09-26;yerbal cabildo tx2;0;0
9093;2019-09-26;cabildo 3520;0;0
9094;2019-09-26;lopez tx2;0;0
9096;2019-09-29;alvear ballester;0;0
9097;2019-09-29;mitre 2230 tx2;0;0
9098;2019-09-29;quilmes tx2;0;0
9099;2019-09-29;mercedes tx2;0;0
9100;2019-09-29;tapiales tx2;0;0
9102;2019-09-29;martin 2521 tx2;0;0
9103;2019-09-29;CASA CAMI;0;0
9104;2019-09-30;libreria stockler;0;0
9105;2019-09-30;rivadavia tx2;0;0
9106;2019-09-30;lomas rosas;0;0
9107;2019-09-30;san moron tx2;0;0
9108;2019-09-30;illia arieta tx2;0;0
9109;2019-09-30;san arieta;0;0
9130;2019-10-01;lujan tx2;0;0
9131;2019-10-01;avenida de mayo tx2;0;0
9132;2019-10-01;atucha tx2;0;0
9133;2019-10-01;avellaneda 3431;0;0
9134;2019-10-01;rolon tx2;0;0
9135;2019-10-02;santa fe 2648;0;0
9136;2019-10-02;crovara 1423 tx2;0;0
9137;2019-10-02;diego santa fe;0;0
9157;2019-10-03;bingocrovara tx2;0;0
9158;2019-10-03;moron belgrano tx2;0;0
9159;2019-10-03;navarro las heras;0;0
9160;2019-10-03;azul tx2;0;0
9161;2019-10-03;diaz velez 4480;0;0
9162;2019-10-03;rivadavia 3986;0;0
9163;2019-10-03;pueyrredon tx2;0;0
9164;2019-10-03;yrigoyen paz;0;0
9165;2019-10-03;avellaneda 1961;0;0
9166;2019-10-03;america tx2;0;0
9167;2019-10-03;cesar;0;0
9168;2019-10-05;lomas rosas;1231,8600000000001;1231,8600000000001
9175;2019-10-06;NULL;96946,55919999999;96946,55920000002
9176;2019-10-06;NULL;88698,24000000002;88698,24000000002
9177;2019-10-06;NULL;126621,33120000004;126621,33120000003
9178;2019-10-06;NULL;145037,49120000008;145037,49120000008
9179;2019-10-06;NULL;94718,36160000006;94718,36160000003
9180;2019-10-06;cordoba tx2;0;0
9181;2019-10-07;lujan tx2;0;0
9182;2019-10-07;mercedes tx2;0;0
9183;2019-10-07;yrigoyen paz;0;0
9184;2019-10-07;bingocrovara tx2;0;0
9185;2019-10-07;atucha tx2;0;0
9194;2019-10-07;santa fe 2648;0;0
9195;2019-10-07;diego santa fe;0;0
9196;2019-10-07;diaz velez 4480;0;0
9197;2019-10-07;pueyrredon tx2;0;0
9198;2019-10-07;america tx2;0;0
9199;2019-10-07;3 de febrero tx2;0;0
9200;2019-10-07;gerardo tx2;0;0
9201;2019-10-07;vergara tx2;0;0
9202;2019-10-07;cecilia tx2;0;0
9203;2019-10-07;palomar;0;0
9204;2019-10-07;hurlingham tx2;0;0
9205;2019-10-07;jauretche tx2;0;0
9207;2019-10-08;vergara tx2;1622,04;1622,04
9208;2019-10-08;NULL;-2071,2960000000003;-2071,2960000000003
9215;2019-10-08;belgrano tx2;0;0
9216;2019-10-08;soler tx2;0;0
9217;2019-10-08;villegas moron;0;0
9218;2019-10-08;CASA CAMI;0;0
9220;2019-10-09;alsina tx2;545,76;545,76
9230;2019-10-09;alsina tx2;0;0
9231;2019-10-09;moron belgrano tx2;0;0
9233;2019-10-10;luis lavalle tx2;0;0
9234;2019-10-10;jose maria moreno tx2;0;0
9235;2019-10-10;josecpaz tx2;0;0
9238;2019-10-10;merlo libertador;1080,4464;1080,4464
9253;2019-10-10;belgrano tx2;0;0
9254;2019-10-10;rodriguez tx2;0;0
9255;2019-10-10;moreno tx2;0;0
9256;2019-10-10;necochea ciudad;0;0
9257;2019-10-10;laferrere tx2;0;0
9258;2019-10-10;catan tx2;0;0
9259;2019-10-10;lafeluro tx2;0;0
9261;2019-10-10;silvio serrano;0;0
9262;2019-10-10;la terminal;0;0
9263;2019-10-10;NULL;-2071,2960000000003;-2071,2960000000003
9264;2019-10-13;mosconi tx2;0;0
9265;2019-10-13;mitre san martin tx2;0;0
9266;2019-10-13;lynmartin tx2;0;0
9267;2019-10-13;asamblea tx2;0;0
9268;2019-10-14;lacroze suarez;0;0
