ACTUAL;MONTO;CLIENTE;REMITO;FECHA
UTIL;30539,824600000004;NULL;3911;2018-06-25
UTIL;297,27900000000005;rivadavia 18029;3912;2018-06-26
UTIL;0;lafenacional;3918;2018-06-26
UTIL;0;celina tx2;3919;2018-06-26
UTIL;0;herrera celina tx2;3920;2018-06-26
UTIL;0;marcos paz tx2;3921;2018-06-27
UTIL;0;claypole tx2;3922;2018-06-27
UTIL;0;olavarria tx2;3923;2018-06-27
UTIL;0;3 de febrero tx2;3924;2018-06-27
UTIL;16732,79;NULL;3936;2018-06-28
UTIL;0;avellaneda 3431;3941;2018-06-28
UTIL;0;libreria windsor ;3942;2018-06-28
UTIL;0;beccar tx2;3943;2018-06-28
UTIL;0;lomas tx2;3944;2018-06-28
UTIL;0;cesar;3945;2018-06-28
UTIL;0;maipu 62 tx2;3946;2018-06-28
UTIL;0;maipu 24 tx2;3948;2018-06-28
UTIL;0;lopez tx2;3949;2018-06-28
UTIL;0;navarro las heras;3958;2018-06-28
UTIL;0;asamblea tx2;3959;2018-06-28
UTIL;0;lanuperon tx2;3973;2018-06-30
UTIL;0;san wilde tx2;3974;2018-06-30
UTIL;0;belgrano tx2;3975;2018-06-30
UTIL;0;mitre avellaneda tx2;3976;2018-06-30
UTIL;0;alsina tx2;3977;2018-06-30
UTIL;0;cesar;3978;2018-06-30
UTIL;0;soler tx2;3979;2018-06-30
UTIL;0;jose maria moreno tx2;3980;2018-07-01
UTIL;0;santa fe tx2;3981;2018-07-01
UTIL;0;lavalle tx2;3982;2018-07-01
UTIL;0;tapiales tx2;3983;2018-07-02
UTIL;0;rivadavia tx2;3984;2018-07-02
UTIL;3821,9854000000005;vergara tx2;3985;2018-07-03
UTIL;0;marquez tx2;3991;2018-07-03
UTIL;0;yrigoyen paz;3992;2018-07-03
UTIL;0;lynmartin tx2;3993;2018-07-03
UTIL;0;laoeste tx2;3994;2018-07-03
UTIL;0;castillo tx2;3995;2018-07-03
UTIL;0;josecpaz tx2;3996;2018-07-03
UTIL;0;lujan tx2;3997;2018-07-03
UTIL;0;casares tx2;3998;2018-07-03
UTIL;0;lomas tx2;3999;2018-07-03
UTIL;0;san wilde tx2;4001;2018-07-03
UTIL;0;belgrano tx2;4003;2018-07-03
UTIL;0;claypole tx2;4005;2018-07-03
UTIL;69966,30480000001;NULL;4006;2018-07-04
UTIL;142371,53280000004;NULL;4007;2018-07-04
UTIL;75584,7648;NULL;4008;2018-07-04
UTIL;1103,52;nico lomas tx2;4011;2018-07-04
UTIL;1622,04;peron 3513 tx2;4023;2018-07-05
UTIL;0;peron 3513 tx2;4032;2018-07-05
UTIL;0;cordoba tx2;4033;2018-07-05
UTIL;0;lin tx2;4034;2018-07-05
UTIL;0;xeng tx2;4035;2018-07-05
UTIL;128610,24;NULL;4038;2018-07-05
UTIL;0;españa tx2;4050;2018-07-07
UTIL;0;solano tx2;4051;2018-07-07
UTIL;0;kimi tx2;4054;2018-07-07
UTIL;0;lalee tx2;4055;2018-07-07
UTIL;0;avellaneda 3431;4056;2018-07-07
UTIL;0;maipu 24 tx2;4057;2018-07-07
UTIL;0;lucas castillo tx2;4058;2018-07-09
UTIL;0;san moron tx2;4077;2018-07-09
UTIL;0;nico lomas tx2;4078;2018-07-10
UTIL;0;glew tx2;4081;2018-07-10
UTIL;0;lacroze tx2;4082;2018-07-10
UTIL;0;hurlingham tx2;4083;2018-07-10
UTIL;0;palomar;4084;2018-07-10
UTIL;0;peron 3513 tx2;4085;2018-07-10
UTIL;0;rivadavia tx2;4086;2018-07-10
UTIL;0;liniers tx2;4087;2018-07-10
UTIL;0;merlo tx2;4088;2018-07-10
UTIL;0;urquiza tx2;4089;2018-07-10
UTIL;0;flores tx2;4090;2018-07-10
UTIL;0;chacarita tx2;4093;2018-07-12
UTIL;0;veronica tx2;4094;2018-07-12
UTIL;0;alberdi tx2;4095;2018-07-12
UTIL;0;franco 5827;4096;2018-07-12
UTIL;0;asamblea tx2;4097;2018-07-12
UTIL;0;cesar;4098;2018-07-12
UTIL;-25387,760000000002;la terminal;4101;2018-07-13
UTIL;25387,760000000002;NULL;4122;2018-07-14
UTIL;0;lanus tx2;4123;2018-07-14
UTIL;0;pacheco tx2;4124;2018-07-14
UTIL;0;diego santa fe;4125;2018-07-14
UTIL;0;rodriguez tx2;4126;2018-07-14
UTIL;0;podesta tx2;4129;2018-07-14
UTIL;0;laferrere tx2;4130;2018-07-15
UTIL;0;independencia tx2;4131;2018-07-15
UTIL;0;tapiales tx2;4132;2018-07-15
UTIL;0;carrillo tx2;4133;2018-07-15
UTIL;0;san martin tx2;4134;2018-07-15
UTIL;0;estrada tx2;4135;2018-07-15
UTIL;0;suarez tx2;4136;2018-07-15
UTIL;0;mitre san martin tx2;4137;2018-07-15
UTIL;0;avellaneda 3431;4138;2018-07-15
UTIL;143832,64560000002;NULL;4139;2018-07-16
UTIL;55101,4964;NULL;4140;2018-07-16
UTIL;27832,03;NULL;4141;2018-07-16
UTIL;0;maipu 24 tx2;4142;2018-07-16
UTIL;0;moreno tx2;4143;2018-07-16
UTIL;0;CASA CAMI;4145;2018-07-17
UTIL;0;xeng tx2;4146;2018-07-17
UTIL;0;belgrano tx2;4147;2018-07-17
UTIL;0;san wilde tx2;4148;2018-07-17
UTIL;0;acoyte tx2;4149;2018-07-17
UTIL;0;pueyrredon tx2;4162;2018-07-17
UTIL;0;asamblea tx2;4163;2018-07-17
UTIL;0;san jose tx2;4164;2018-07-17
UTIL;0;santos tx2;4165;2018-07-17
UTIL;-8879,8464;NULL;4166;2018-07-18
UTIL;-2504,3472000000006;NULL;4167;2018-07-18
UTIL;0;varela calzada tx2;4184;2018-07-18
UTIL;0;mitre avellaneda tx2;4185;2018-07-18
UTIL;0;alsina tx2;4186;2018-07-18
UTIL;0;arribeños 2160;4187;2018-07-18
UTIL;0;san arieta;4188;2018-07-19
UTIL;0;ruta 23 tx2;4189;2018-07-19
UTIL;0;soler tx2;4190;2018-07-19
UTIL;0;lanuperon tx2;4191;2018-07-19
UTIL;0;balbin miguel;4192;2018-07-19
UTIL;0;independencia tx2;4193;2018-07-19
UTIL;0;liniers tx2;4194;2018-07-19
UTIL;241,04800000000003;rivadavia tx2;4195;2018-07-19
UTIL;734,3728;cordoba tx2;4197;2018-07-19
UTIL;1970,0164000000004;corrientes 2 tx2;4199;2018-07-19
UTIL;0;bingocrovara tx2;4215;2018-07-20
UTIL;0;3 de febrero tx2;4216;2018-07-20
UTIL;12953,519999999999;NULL;4219;2018-07-23
UTIL;0;kimi tx2;4229;2018-07-23
UTIL;0;jose maria moreno tx2;4230;2018-07-23
UTIL;0;carlos calvo tx2;4231;2018-07-23
UTIL;0;mosconi belgrano tx2;4232;2018-07-23
UTIL;0;pilar miguel tx2;4233;2018-07-23
UTIL;0;san isidro tx2;4234;2018-07-23
UTIL;0;balbin tx2;4235;2018-07-23
UTIL;0;lynmartin tx2;4236;2018-07-23
UTIL;0;quilmes tx2;4238;2018-07-23
UTIL;0;rivadavia tx2;4239;2018-07-23
UTIL;0;yrigoyen paz;4249;2018-07-24
UTIL;0;palomar;4250;2018-07-24
UTIL;0;peron 3513 tx2;4251;2018-07-24
UTIL;0;chacarita tx2;4252;2018-07-24
UTIL;0;beiro 4285 tx2;4253;2018-07-24
UTIL;0;bazar umi;4254;2018-07-24
UTIL;0;soler tx2;4256;2018-07-24
UTIL;0;avellaneda 1961;4257;2018-07-24
UTIL;0;juan mansilla tx2;4258;2018-07-24
UTIL;0;jauretche tx2;4259;2018-07-24
UTIL;0;san moron tx2;4272;2018-07-25
UTIL;60417,72;NULL;4273;2018-07-26
UTIL;0;gerardo tx2;4276;2018-07-26
UTIL;0;marcos paz tx2;4277;2018-07-26
UTIL;0;banfield tx2;4278;2018-07-26
UTIL;0;lynmartin tx2;4280;2018-07-26
UTIL;0;silvio serrano;4281;2018-07-26
UTIL;0;corrientes 2 tx2;4282;2018-07-26
UTIL;0;castillo tx2;4283;2018-07-26
UTIL;0;beiro 4285 tx2;4293;2018-07-26
UTIL;76637,95200000005;NULL;4294;2018-07-27
UTIL;110650,63680000002;NULL;4295;2018-07-27
UTIL;86444,4528;NULL;4296;2018-07-27
UTIL;56339,04240000004;NULL;4297;2018-07-27
UTIL;84213,3668;NULL;4298;2018-07-27
UTIL;2504,4864000000002;carrillo tx2;4302;2018-07-27
UTIL;0;choy tx2;4312;2018-07-29
UTIL;0;carrillo tx2;4313;2018-07-29
UTIL;0;mitre san martin tx2;4314;2018-07-29
UTIL;0;perfumeria triunvirato;4315;2018-07-29
UTIL;0;martin triunvirato;4316;2018-07-29
UTIL;0;ciudadela tx2;4317;2018-07-29
UTIL;0;cordoba tx2;4318;2018-07-30
UTIL;0;juan cesar;4319;2018-07-30
UTIL;0;asamblea tx2;4320;2018-07-30
UTIL;0;arieta 3127 tx2;4321;2018-07-30
UTIL;0;tapiales tx2;4322;2018-07-30
UTIL;0;lafeluro tx2;4323;2018-07-30
UTIL;0;pto lacroze;4324;2018-07-31
UTIL;0;moron tx2;4325;2018-07-31
UTIL;0;zoe arrecifes;4326;2018-07-31
UTIL;0;mercedes tx2;4327;2018-07-31
UTIL;0;lujan tx2;4329;2018-07-31
UTIL;0;martin merlo;4330;2018-07-31
UTIL;0;maipu 24 tx2;4331;2018-08-01
UTIL;72971,26160000001;NULL;4340;2018-08-02
UTIL;8016,249600000001;NULL;4341;2018-08-02
UTIL;3323,226000000001;NULL;4342;2018-08-02
UTIL;0;pacheco tx2;4343;2018-08-02
UTIL;0;monroe tx2;4344;2018-08-02
UTIL;0;caseros tx2;4346;2018-08-02
UTIL;0;vergara tx2;4347;2018-08-02
UTIL;-415,72080000000005;NULL;4348;2018-08-04
UTIL;-2959,9488;NULL;4349;2018-08-04
UTIL;0;peron 3513 tx2;4377;2018-08-05
UTIL;0;laferrere tx2;4378;2018-08-05
UTIL;0;catan tx2;4379;2018-08-05
UTIL;0;lafenacional;4381;2018-08-05
UTIL;148992,77999999997;NULL;4383;2018-08-06
UTIL;0;entre rios tx2;4384;2018-08-06
UTIL;0;yerbal cabildo tx2;4386;2018-08-06
UTIL;0;arribeños tx2;4387;2018-08-06
UTIL;0;glew tx2;4388;2018-08-06
UTIL;0;julieta lanus tx2;4389;2018-08-06
UTIL;0;galicia tx2;4391;2018-08-06
UTIL;0;albarellos tx2;4392;2018-08-06
UTIL;0;santos tx2;4393;2018-08-06
UTIL;0;arribeños 2160;4395;2018-08-06
UTIL;0;vergara tx2;4403;2018-08-06
UTIL;0;merlo libertador;4404;2018-08-07
UTIL;0;san jose tx2;4405;2018-08-07
UTIL;0;san wilde tx2;4406;2018-08-07
UTIL;0;mitre avellaneda tx2;4407;2018-08-07
UTIL;0;alsina tx2;4408;2018-08-07
UTIL;0;varela calzada tx2;4409;2018-08-07
UTIL;0;lalee tx2;4410;2018-08-07
UTIL;0;beccar tx2;4412;2018-08-07
UTIL;0;san fernando tx2;4413;2018-08-07
UTIL;0;colon;4415;2018-08-07
UTIL;0;xeng tx2;4416;2018-08-07
UTIL;0;maipu 24 tx2;4417;2018-08-07
UTIL;0;lopez tx2;4418;2018-08-07
UTIL;0;libreria stockler;4419;2018-08-07
UTIL;0;luis lavalle tx2;4420;2018-08-07
UTIL;0;tapiales tx2;4441;2018-08-08
UTIL;643,7304;independencia tx2;4443;2018-08-08
UTIL;0;caseros crovara tx2;4452;2018-08-09
UTIL;0;yrigoyen paz;4454;2018-08-09
UTIL;0;rivadavia 18029;4455;2018-08-09
UTIL;0;franco 5827;4469;2018-08-09
UTIL;0;alberdi tx2;4470;2018-08-09
UTIL;0;asamblea tx2;4471;2018-08-09
UTIL;0;bingocrovara tx2;4472;2018-08-09
UTIL;0;lynmartin tx2;4473;2018-08-09
UTIL;0;beccar tx2;4474;2018-08-09
UTIL;0;albarellos tx2;4475;2018-08-09
UTIL;0;colon;4476;2018-08-09
UTIL;0;xeng tx2;4477;2018-08-09
UTIL;0;caseros tx2;4479;2018-08-09
UTIL;0;pacheco tx2;4480;2018-08-09
UTIL;0;arribeños tx2;4481;2018-08-09
UTIL;0;arribeños 2160;4482;2018-08-09
UTIL;0;yerbal cabildo tx2;4483;2018-08-09
UTIL;0;monroe tx2;4484;2018-08-09
UTIL;44224,118400000014;NULL;4485;2018-08-10
UTIL;77251,65;NULL;4486;2018-08-10
UTIL;137963,382;NULL;4487;2018-08-10
UTIL;0;big store;4488;2018-08-11
UTIL;0;jhonny grand bourg tx2;4489;2018-08-11
UTIL;0;grand bourg tx2;4490;2018-08-11
UTIL;0;3 de febrero tx2;4491;2018-08-11
UTIL;0;gaona tx2;4492;2018-08-11
UTIL;0;jose maria moreno tx2;4493;2018-08-11
UTIL;0;torcuato tx2;4494;2018-08-11
UTIL;0;entre rios tx2;4504;2018-08-12
UTIL;0;pilar miguel tx2;4508;2018-08-13
UTIL;0;liniers tx2;4509;2018-08-13
UTIL;0;rodriguez tx2;4510;2018-08-13
UTIL;0;moreno tx2;4511;2018-08-13
UTIL;0;moreno nemesio;4512;2018-08-13
UTIL;0;belgrano tx2;4513;2018-08-13
UTIL;208,6956;cordoba tx2;4515;2018-08-14
UTIL;0;mitre san martin tx2;4530;2018-08-14
UTIL;0;ciudadela tx2;4531;2018-08-14
UTIL;0;san isidro tx2;4532;2018-08-14
UTIL;0;claypole tx2;4533;2018-08-14
UTIL;0;lucas castillo tx2;4534;2018-08-14
UTIL;0;gustavo lomas tx2;4535;2018-08-14
UTIL;0;campana merlo;4537;2018-08-15
UTIL;0;mercedes tx2;4543;2018-08-16
UTIL;0;cesar;4544;2018-08-16
UTIL;0;urquiza tx2;4545;2018-08-16
UTIL;0;martelo tx2;4546;2018-08-16
UTIL;0;jose maria moreno tx2;4548;2018-08-16
UTIL;0;catan tx2;4549;2018-08-16
UTIL;0;LAS ROCAS;4550;2018-08-16
UTIL;0;gustavo lomas tx2;4559;2018-08-17
UTIL;0;kimi tx2;4560;2018-08-20
UTIL;0;cuenca tz2;4561;2018-08-20
UTIL;0;rivadavia tx2;4562;2018-08-20
UTIL;0;linazca tx2;4563;2018-08-20
UTIL;0;martin merlo;4565;2018-08-20
UTIL;0;asamblea tx2;4567;2018-08-20
UTIL;0;merlo moreno;4568;2018-08-20
UTIL;0;lanus tx2;4569;2018-08-20
UTIL;0;laoeste tx2;4570;2018-08-20
UTIL;0;moron tx2;4572;2018-08-20
UTIL;1060,4256;ciudadela tx2;4583;2018-08-20
UTIL;0;soler tx2;4588;2018-08-21
UTIL;0;3 de febrero tx2;4589;2018-08-21
UTIL;0;cordoba tx2;4590;2018-08-21
UTIL;0;8000 tx2;4592;2018-08-21
UTIL;0;laferrere tx2;4593;2018-08-21
UTIL;0;liniers tx2;4594;2018-08-21
UTIL;0;pacheco tx2;4616;2018-08-23
UTIL;0;beccar tx2;4617;2018-08-23
UTIL;0;laferrere tx2;4618;2018-08-23
UTIL;0;avellaneda 3431;4620;2018-08-23
UTIL;0;moreno nemesio;4621;2018-08-23
UTIL;0;moreno tx2;4622;2018-08-23
UTIL;0;rodriguez tx2;4623;2018-08-23
UTIL;0;pilar miguel tx2;4624;2018-08-23
UTIL;0;cesar;4625;2018-08-23
UTIL;0;san jose tx2;4626;2018-08-23
UTIL;0;nico lomas tx2;4627;2018-08-23
UTIL;0;calzada tx2;4628;2018-08-23
UTIL;0;podesta tx2;4629;2018-08-23
UTIL;0;gaona tx2;4630;2018-08-23
UTIL;0;josecpaz tx2;4631;2018-08-23
UTIL;76637,95200000005;NULL;4635;2018-08-24
UTIL;84291,72480000001;NULL;4636;2018-08-24
UTIL;82878,56640000001;NULL;4637;2018-08-24
UTIL;44626,82400000001;NULL;4638;2018-08-24
UTIL;35061,64959999999;NULL;4639;2018-08-24
UTIL;60108,3928;NULL;4640;2018-08-24
UTIL;44066,08;NULL;4641;2018-08-24
UTIL;83039,88;NULL;4643;2018-08-24
UTIL;0;xeng tx2;4654;2018-08-26
UTIL;0;florida-martin tx2;4655;2018-08-26
UTIL;0;avenida de mayo tx2;4656;2018-08-26
UTIL;0;maipu yerbal tx2;4657;2018-08-26
UTIL;0;merlo tx2;4659;2018-08-26
UTIL;0;yrigoyen paz;4660;2018-08-27
UTIL;0;villegas 1872 tx2;4661;2018-08-27
UTIL;0;villegas tx2;4662;2018-08-27
UTIL;0;cabildo 1757;4663;2018-08-27
UTIL;0;casares tx2;4665;2018-08-27
UTIL;0;san wilde tx2;4666;2018-08-27
UTIL;0;alsina tx2;4667;2018-08-27
UTIL;0;mitre avellaneda tx2;4668;2018-08-27
UTIL;0;lomas rosas;4676;2018-08-27
UTIL;0;tapiales tx2;4677;2018-08-28
UTIL;0;santa fe tx2;4678;2018-08-28
UTIL;0;cesar;4679;2018-08-28
UTIL;0;laferrere tx2;4680;2018-08-28
UTIL;23810,368800000004;NULL;4681;2018-08-29
UTIL;0;lynmartin tx2;4701;2018-08-29
UTIL;0;gaona tx2;4702;2018-08-29
UTIL;0;medrano tx2;4703;2018-08-29
UTIL;0;luisa tx2;4704;2018-08-29
UTIL;0;martin triunvirato;4706;2018-08-30
UTIL;0;bocuzzi tx2;4707;2018-08-30
UTIL;0;yrigoyen lanus;4709;2018-08-30
UTIL;1313,526;glew tx2;4710;2018-09-01
UTIL;699,1320000000001;claypole tx2;4712;2018-09-01
UTIL;0;olivos tx2;4721;2018-09-02
UTIL;5070,441200000001;martelo tx2;4722;2018-09-03
UTIL;0;santos tx2;4730;2018-09-03
UTIL;0;belgrano tx2;4731;2018-09-03
UTIL;0;marcos paz tx2;4732;2018-09-03
UTIL;0;zac navarro;4733;2018-09-03
UTIL;0;san martin tx2;4734;2018-09-03
UTIL;0;navarro las heras;4735;2018-09-03
UTIL;0;la terminal;4736;2018-09-04
UTIL;16343,86;NULL;4744;2018-09-05
UTIL;0;podesta tx2;4751;2018-09-05
UTIL;0;chacarita tx2;4752;2018-09-05
UTIL;0;medrano tx2;4753;2018-09-05
UTIL;0;suarez tx2;4754;2018-09-06
UTIL;0;san isidro tx2;4755;2018-09-06
UTIL;0;lafenacional;4756;2018-09-06
UTIL;0;lafeluro tx2;4757;2018-09-06
UTIL;0;martin 2521 tx2;4758;2018-09-06
UTIL;0;peron miguel;4759;2018-09-06
UTIL;0;beccar tx2;4760;2018-09-06
UTIL;0;jose maria moreno tx2;4778;2018-09-07
UTIL;0;peron 3513 tx2;4779;2018-09-07
UTIL;0;santos tx2;4780;2018-09-07
UTIL;0;mitre san martin tx2;4782;2018-09-07
UTIL;0;lomas yrigoyen;4783;2018-09-07
UTIL;0;yrigoyen paz;4784;2018-09-07
UTIL;0;fischetti tx2;4785;2018-09-07
UTIL;40722,8208;NULL;4795;2018-09-08
UTIL;77109,01640000001;NULL;4797;2018-09-08
UTIL;82011,94200000001;NULL;4798;2018-09-08
UTIL;0;galicia tx2;4799;2018-09-09
UTIL;0;rodriguez tx2;4801;2018-09-09
UTIL;0;cesar;4802;2018-09-09
UTIL;0;mitre avellaneda tx2;4803;2018-09-09
UTIL;0;peron miguel;4804;2018-09-09
UTIL;0;podesta tx2;4805;2018-09-09
UTIL;0;martin 2521 tx2;4806;2018-09-09
UTIL;0;beccar tx2;4809;2018-09-09
UTIL;0;san isidro tx2;4810;2018-09-09
UTIL;0;navarro las heras;4811;2018-09-09
UTIL;0;zac navarro;4812;2018-09-09
UTIL;1267,92;maipu 24 tx2;4815;2018-09-10
UTIL;0;zac navarro;4819;2018-09-10
UTIL;0;castillo tx2;4820;2018-09-10
UTIL;0;san wilde tx2;4822;2018-09-10
UTIL;0;no existe mas - cordoba 2566;4829;2018-09-11
UTIL;0;riva 7579 tx2;4830;2018-09-11
UTIL;0;asamblea tx2;4831;2018-09-11
UTIL;0;congreso tx2;4832;2018-09-11
UTIL;0;rivadavia 2379 tx2;4833;2018-09-11
UTIL;0;soler tx2;4834;2018-09-11
UTIL;0;ruta 23 tx2;4835;2018-09-11
UTIL;0;illia tx2;4836;2018-09-11
UTIL;0;bingocrovara tx2;4837;2018-09-11
UTIL;0;maipu 24 tx2;4838;2018-09-12
UTIL;0;lopez tx2;4839;2018-09-12
UTIL;0;pueyrredon tx2;4840;2018-09-12
UTIL;13400;NULL;4841;2018-09-12
UTIL;0;pacheco tx2;4844;2018-09-12
UTIL;0;xeng tx2;4845;2018-09-12
UTIL;0;moron belgrano tx2;4846;2018-09-12
UTIL;0;mercedes tx2;4852;2018-09-13
UTIL;0;forest 581 tx2;4853;2018-09-13
UTIL;0;libreria los primos;4854;2018-09-13
UTIL;0;independencia tx2;4855;2018-09-13
UTIL;0;veronica tx2;4856;2018-09-13
UTIL;0;lucas castillo tx2;4857;2018-09-13
UTIL;0;lynmartin tx2;4858;2018-09-13
UTIL;0;lynmartin tx2;4859;2018-09-13
UTIL;0;merlo tx2;4865;2018-09-16
UTIL;0;casares tx2;4866;2018-09-16
UTIL;0;moron tx2;4868;2018-09-16
UTIL;0;la terminal;4869;2018-09-16
UTIL;0;LAS ROCAS;4870;2018-09-16
UTIL;0;torcuato tx2;4871;2018-09-16
UTIL;67590,59999999999;NULL;4878;2018-09-17
UTIL;0;libreria thomas;4880;2018-09-17
UTIL;0;lujan tx2;4881;2018-09-17
UTIL;0;merlo libertador;4882;2018-09-17
UTIL;0;moreno tx2;4883;2018-09-17
UTIL;0;lacroze tx2;4884;2018-09-17
UTIL;83861,1502;NULL;4885;2018-09-18
UTIL;200518,15680000003;NULL;4886;2018-09-18
UTIL;77776,34120000001;NULL;4887;2018-09-18
UTIL;0;xeng tx2;4892;2018-09-18
UTIL;0;pacheco tx2;4893;2018-09-18
UTIL;0;moron belgrano tx2;4894;2018-09-18
UTIL;0;lynmartin tx2;4895;2018-09-18
UTIL;0;veronica tx2;4896;2018-09-18
UTIL;0;forest 581 tx2;4897;2018-09-18
UTIL;0;independencia tx2;4898;2018-09-18
UTIL;0;libreria los primos;4899;2018-09-18
UTIL;0;mercedes tx2;4900;2018-09-18
UTIL;0;lucas castillo tx2;4901;2018-09-18
UTIL;0;illia santamarina;4903;2018-09-18
UTIL;0;san justo tx2;4904;2018-09-18
UTIL;0;illia french;4905;2018-09-18
UTIL;0;san arieta;4906;2018-09-18
UTIL;0;rolon tx2;4907;2018-09-19
UTIL;0;diego santa fe;4908;2018-09-19
UTIL;0;lopez tx2;4909;2018-09-19
UTIL;0;maipu 24 tx2;4910;2018-09-19
UTIL;0;yrigoyen paz;4911;2018-09-19
UTIL;0;avellaneda tx2;4912;2018-09-19
UTIL;0;kimi tx2;4913;2018-09-20
UTIL;0;mosconi tx2;4914;2018-09-20
UTIL;0;marquez tx2;4915;2018-09-20
UTIL;0;san moron tx2;4923;2018-09-20
UTIL;17781,756;NULL;4935;2018-09-21
UTIL;77573,23680000003;NULL;4936;2018-09-21
UTIL;82260,51840000003;NULL;4937;2018-09-21
UTIL;110998,08000000002;NULL;4938;2018-09-21
UTIL;56338,62480000001;NULL;4939;2018-09-21
UTIL;0;gaona tx2;4943;2018-09-22
UTIL;0;achupallas tx2;4944;2018-09-22
UTIL;0;yerbal cabildo tx2;4945;2018-09-22
UTIL;0;cesar;4946;2018-09-23
UTIL;0;beccar tx2;4947;2018-09-23
UTIL;0;libreria origami;4949;2018-09-23
UTIL;0;san fernando tx2;4950;2018-09-23
UTIL;0;colon;4951;2018-09-23
UTIL;0;martin 2521 tx2;4952;2018-09-23
UTIL;0;martin triunvirato;4953;2018-09-23
UTIL;0;no existe mas - cordoba 2566;4954;2018-09-23
UTIL;0;congreso tx2;4955;2018-09-23
UTIL;0;asamblea tx2;4956;2018-09-23
UTIL;-4335,801600000001;NULL;4957;2018-09-24
UTIL;0;tapiales tx2;4969;2018-09-25
UTIL;0;asamblea tx2;4970;2018-09-25
UTIL;0;alberdi tx2;4972;2018-09-25
UTIL;0;palomar;4973;2018-09-25
UTIL;0;franco 5827;4974;2018-09-25
UTIL;2035,104;LAS ROCAS;4975;2018-09-25
UTIL;0;alsina tx2;4976;2018-09-25
UTIL;0;rodriguez tx2;4977;2018-09-25
UTIL;0;velez sarsfield tx2;4978;2018-09-25
UTIL;0;mitre 2230 tx2;4979;2018-09-25
UTIL;0;riva 7579 tx2;4980;2018-09-25
UTIL;0;hurlingham tx2;4981;2018-09-25
UTIL;0;vergara tx2;4982;2018-09-25
UTIL;0;carlos tx2;4983;2018-09-26
UTIL;0;pellegrini rodriguez;4984;2018-09-26
UTIL;0;podesta tx2;4985;2018-09-26
UTIL;0;jauretche tx2;4998;2018-09-27
UTIL;0;palomar;4999;2018-09-27
UTIL;63742,85999999999;NULL;5008;2018-09-27
UTIL;10745,76;NULL;5009;2018-09-27
UTIL;0;galicia tx2;5026;2018-09-30
UTIL;0;lalee tx2;5027;2018-09-30
UTIL;0;liniers tx2;5028;2018-09-30
UTIL;0;lynmartin tx2;5029;2018-09-30
UTIL;0;arieta 3127 tx2;5030;2018-09-30
UTIL;0;HAEDO TX2;5031;2018-09-30
UTIL;0;catan tx2;5032;2018-09-30
UTIL;0;noi tx2;5033;2018-09-30
UTIL;0;rivadavia 18029;5034;2018-09-30
UTIL;0;silvio serrano;5035;2018-09-30
UTIL;0;3 de febrero tx2;5036;2018-09-30
UTIL;0;claypole tx2;5037;2018-09-30
UTIL;0;cordoba tx2;5038;2018-09-30
UTIL;0;beccar tx2;5053;2018-10-01
UTIL;0;santos tx2;5054;2018-10-01
UTIL;0;josecpaz tx2;5055;2018-10-01
UTIL;0;avenida de mayo tx2;5057;2018-10-01
UTIL;0;belgrano tx2;5058;2018-10-01
UTIL;0;yrigoyen paz;5059;2018-10-01
UTIL;1356,8346000000001;kimi tx2;5061;2018-10-02
UTIL;0;peron 3513 tx2;5073;2018-10-02
UTIL;0;kimi tx2;5074;2018-10-02
UTIL;0;gaona tx2;5075;2018-10-02
UTIL;0;laferrere tx2;5076;2018-10-02
UTIL;0;nico lomas tx2;5077;2018-10-02
UTIL;0;moron belgrano tx2;5078;2018-10-02
UTIL;0;calzada tx2;5079;2018-10-02
UTIL;0;arieta 3127 tx2;5080;2018-10-02
UTIL;0;liniers tx2;5081;2018-10-02
UTIL;0;galicia tx2;5082;2018-10-02
UTIL;0;lalee tx2;5083;2018-10-02
UTIL;550,6056;moron belgrano tx2;5085;2018-10-03
UTIL;0;maipu yerbal tx2;5096;2018-10-03
UTIL;1422,4152000000001;castillo tx2;5099;2018-10-04
UTIL;0;mosconi tx2;5109;2018-10-04
UTIL;0;medrano tx2;5110;2018-10-04
UTIL;0;asamblea tx2;5111;2018-10-04
UTIL;0;eva san juan tx2;5112;2018-10-04
UTIL;0;la terminal;5113;2018-10-04
UTIL;0;san arieta;5114;2018-10-04
UTIL;0;castillo tx2;5115;2018-10-04
UTIL;0;choy tx2;5117;2018-10-04
UTIL;0;laoeste tx2;5119;2018-10-04
UTIL;0;marcos paz tx2;5120;2018-10-04
UTIL;0;pilar miguel tx2;5121;2018-10-04
UTIL;3504,8588000000004;LAS ROCAS;5124;2018-10-05
UTIL;0;cesar;5133;2018-10-05
UTIL;0;avellaneda 3431;5134;2018-10-05
UTIL;0;julieta lanus tx2;5135;2018-10-05
UTIL;0;yrigoyen lanus;5136;2018-10-05
UTIL;0;alsina tx2;5137;2018-10-07
UTIL;0;LAS ROCAS;5138;2018-10-07
UTIL;0;celina tx2;5142;2018-10-07
UTIL;627,5890000000002;hurlingham tx2;5144;2018-10-08
UTIL;0;quilmes tx2;5156;2018-10-08
UTIL;0;fischetti tx2;5157;2018-10-08
UTIL;0;martin triunvirato;5158;2018-10-08
UTIL;0;balbin miguel;5159;2018-10-08
UTIL;0;CASA CAMI;5160;2018-10-08
UTIL;0;martin merlo;5162;2018-10-08
UTIL;0;katinazca tx2;5163;2018-10-08
UTIL;56985,9048;NULL;5164;2018-10-09
